item_id|date|category|title|content|link|photo_link|is_ai_related
財經_20250617_38|2025-05-29|財經|美股四大指數收墨 輝達財報超預期盤後股價漲4%|美股28日收低，市場聚焦輝達財報，加上美債殖利率攀升，投資人態度保守，四大指數終場全面下跌。而輝達公布的財報顯示，營收和獲利都超出預期，盤後股價大漲超過4%。美股收盤，道瓊工業指數下跌244點，收在42098點；那斯達克指數下跌98點，收在19100點；S&P500指數下跌32點，收在5888點；費城半導體指數下跌26點，收在4834點。國際中心／陳韋仁 編譯　|https://news.ttv.com.tw/news/11405290005200N|https://cdn.ttv.com.tw/manasystem/FileData/News/53f17174-e2fa-4a87-9db9-79281fd6b487.jpg|True
財經_20250617_39|2025-05-28|財經|誠品4年來首度轉盈！吳旻潔憂零售成「紅海」 虛實...|誠品生活今（28）天舉行股東會，董事長吳旻潔表示，2024年來首度轉虧為盈，展望未來3年將進入實體通路收穫期，和線上業務拚損平，但未來挑戰包括實體和電商，都進入供過於求的零售紅海競爭，加上台灣出入境的消費逆差，都是零售營收成長趨緩的原因。打造南台最大書店 吳旻潔：續深化「虛實整合」占地6000坪、南臺灣最大的本土連鎖書局28日展開試營運，戶外百階大步梯，館藏豐富是最大亮點，誠品也在今天舉辦股東會，吳旻潔更帶來好消息，表示2024年誠品生活的終端營收達到241億，也是第一次歷年來首度轉虧為盈的年份，相信今年會比去年再更好，拚買氣的利基主要還是在於有一群忠誠度非常穩定、龐大的會員。誠品2024年稅後淨利1200萬元，EPS 0.27元、配發每股0.2元，4年來首度成功轉虧為盈，但吳旻潔也觀察到，整體零售市場高度競爭，2024年不論實體通路或虛擬電商，成長幅度都落在3%以下，面對挑戰，將加強會員服務，針對會員推亮點活動，並持續深化「虛實融合」策略，拚誠品線上未來3年達到損益平衡，2028年還將在桃園推出大型旗艦門市。吳旻潔提到，民眾如果有時間的話，其實都會想要到大店，相對來說能夠一次購足，一次看到比較多的商品，所以接下來雖然大小並行，但是大店還是重要的展店目標跟策略。出入境「消費逆差」！ 觀光百貨各自出招拚留客零售觀光市場競爭，除了誠品深化虛實融合、加強會員經營；遠百積極發展體驗式百貨，靠創新科技、永續搶市；而雲品將成立精品旅宿平台，創造更多元深度的服務，雲品酒店杭州預估2026年第1季開幕。面對出入境消費逆差、新台幣升值，加大台灣民眾出國的慾望挑戰下，零售百貨業者各出奇招留下買氣。台北／唐家儀、林秋強　|https://news.ttv.com.tw/news/11405280025500F|https://cdn.ttv.com.tw/manasystem/FileData/News/5ff735da-68a6-4e3d-8255-258901be2abe.jpg|False
財經_20250617_40|2025-05-28|財經|辜仲諒捲澄清湖購地案遭重判首發聲！將於6/13股...|最新消息！中信金控大股東辜仲諒因涉嫌在澄清湖購地案中，以「低價高買」購得澄清湖大樓，讓中信銀損失1億元，遭北院重判7年8個月，今（28）天中信金控透露接獲辜仲諒聲明，將於6月13日股東會後遞送辭任書。辜仲諒捲入澄清湖購地案，不僅遭判7年8個月，還要接受電子監控。而中信金控接獲董事辜仲諒聲明並代發內容，「針對日前法院一審判決購置澄清湖不動產案，自認清白，並無任何不法所得，相信司法終將查明真相，但為了不影響公司運作，降低外界部分人士疑慮，與公司討論後，應公司要求，為使股東會順暢進行，將於6月13日中信金控股東會結束後遞送辭任書」。|https://news.ttv.com.tw/news/11405280003100W|https://cdn.ttv.com.tw/manasystem/FileData/News/0f9c9d46-da3d-4e93-aae8-7e41ce386c7b.jpg|False
財經_20250617_41|2025-05-27|財經|台幣強升恐壓縮利潤 逼出企業裁員潮|新台幣強勢升值！外界一度認為，央行會守住收盤價，不升破30元的防線，但卻在昨天選擇放手。讓不少出口商、電子業、傳產業者相當頭痛，就怕新台幣獨強，產業界無法跟日、韓和中國競爭，接下來面臨經營困境，恐怕會出現裁員潮。新台幣升勢凌厲，26日一開盤持續走升，延續前一天上演的「衝關大秀」，終場以29.935元作收，這也是暌違2年，收盤價再次見到29元。另外不少投資客面對央行只有輕輕踩了煞車，也讓市場震驚，想知道這是否意味著允許讓新台幣繼續升值呢？今年以來新台幣兌美元升幅達到9.51%，幅度超越日圓、韓元、人民幣，成為亞洲最強，甚至還超越歐元的升幅。但這狀況讓不少以出口為導向的電子、傳產業者非常錯愕，坦言新台幣狂升比對等關稅政策衝擊更大。和大集團董事長沈國榮表示「你應該跟人民幣還有韓元、日幣，把它緊跟著就好了，因為它是我們最競爭的國家，我們才有競爭力嘛」，沈國榮還提到不知道央行的政策是怎麼樣的，直言「台灣沒有這個底氣，台幣強了，公司就撐不下去就倒了，就發不出薪水。」對於台幣走強的情況，鴻海強調會持續透過存貨管理，讓美元貶值對毛利率的影響降到最低；日月光投控則分析，新台幣每升值1元，將對封測業務的毛利率，產生大約1.5個百分點的負面影響。但就怕本季新台幣升值幅度不變，產業匯損將成為歷年之最。台北／魏于恬 余苓瑀 王秋明　|https://news.ttv.com.tw/news/11405270012700I|https://cdn.ttv.com.tw/manasystem/FileData/News/17cfbd71-3166-4197-b7db-13421c00b2ae.jpg|True
財經_20250617_42|2025-05-26|財經|黃仁勳赴瑞典續拓AI版圖 盛讚川普「有遠見」|輝達執行長黃仁勳5月全球奔波，繼中東與台灣行後，近日抵達瑞典，獲頒林雪坪大學榮譽博士學位。並宣布重大合作，他將攜手當地最具影響力的「瓦倫貝格集團」及旗下投資的電信商「愛立信」、「阿斯特捷利康」等企業合作，投入打造瑞典AI基礎建設。並盛讚川普推動美國再工業化與科技出口政策具前瞻性，展現輝達積極擴展全球布局的戰略節奏。黃仁勳5月好忙 奔走3大洲拉AI基礎建設大單輝達執行長黃仁勳5月行程馬不停蹄，接連造訪中東、台灣，如今又轉往歐洲第三站瑞典，奔走三大洲，積極推動AI基礎建設布局。此次他受邀前往瑞典林雪坪大學獲頒科學與工程學院榮譽博士學位。他宣布將與當地最具影響力的瓦倫貝格集團合作，攜手電信巨頭愛立信（Ericsson）、藥廠阿斯特捷利康（AstraZeneca）等企業，共同打造瑞典AI基礎建設中心。黃仁勳指出，「AI將對產業與社會產生深遠影響，每個國家都需要自己的AI基礎設施來支撐本國的發展」。輝達攜手瑞典瓦倫貝格集團 砸巨資蓋AI中心黃仁勳進一步說明，從瑞典的國家角度來看，當地創意與能源都相當充沛，但也面臨缺工問題，因此發展AI建設具有高度必要性與潛力。根據瑞典媒體TV4報導，這項AI中心投資金額目前雖尚未公開，但預估將達數億瑞典克朗，並希望於明年正式啟用。黃仁勳開發AI市場 與瓦倫貝格家族交情20年此次合作背後也展現出輝達與瓦倫貝格家族的長期情誼。黃仁勳透露，雙方早在輝達草創初期便建立聯繫，與現任瓦倫貝格投資公司董事長馬庫斯．瓦倫貝格（Marcus Wallenberg）交情已超過20年。馬庫斯也在會中表示，「這是一項規模龐大且必要的投資，科技發展快速，企業必須加快腳步才能維持競爭力。」延續黃仁勳在台灣行時提出輝達轉型為「AI基礎建設企業」的定位，他此次在瑞典也正面肯定政府政策對產業發展的助益。他特別讚揚美國政府推動再工業化具有高度「前瞻性」，並點名川普在推動科技出口方面的策略「極具遠見」，認為政府與企業若能形成合力，將有助於推動全球AI版圖的擴展。莊欣璉、詹明樺／綜合報導　|https://news.ttv.com.tw/news/11405260021800F|https://cdn.ttv.com.tw/manasystem/FileData/News/10d43020-d52c-4b36-bf8c-750cd6957023.jpg|True
財經_20250617_43|2025-05-26|財經|台股「關稅警戒」高檔震盪收跌115點 新台幣又現...|台股限空令解除的第一天，大盤週一（26日）開低震盪，不過輝達財報將公布AI族群廣達、緯創等獲買盤押寶；另外，新台幣午盤強升1.53角暫收29.87元，帶動資產股強攻，台火、新紡飆漲停，但權值股表現疲軟，加權指數終場下跌115點，收在21536點，失守五日線、十日線，跌幅0.53%，成交金額為2952億元。川普日前放話要對歐盟以及蘋果課徵高關稅，儘管今天又改口延期歐盟50%的高關稅，但市場信心還是遭到衝擊，台股又遇上金管會限空令退場開低，在五日線附近整理，雖然盤中翻紅來到21688點，不過隨即又翻黑下挫，上下震盪逾百點。分析師黃靖哲指出，解除限空令之後，所有的券資還有成交量，會越來越趨向於正常化，所以今天其實以解除限空令的第一天，通常就是有一個上漲的力量，不過今天盤勢上面，還是受到美國股市的牽連，內資主力利用券資方面來講，操作相關性質的個股，在盤中就陸續地出現反彈性質。盤面上權值股偏弱，題材股當道，台積電力拚守穩平盤，川普要對 iPhone 課重稅衝擊蘋概股，鴻海在平盤上下震盪，大立光走弱，廣達、緯創、緯穎相對撐盤，部分機器人概念股 BBU以及安控族群也有表現，欣普羅、昇銳、杭特紛紛亮紅燈。而本週迎來股東會旺季，輝達財報也要開獎，專家認為輝達要達到市場的高度期待可能有難度，但看好輝達第三季GB300的出貨情況，有利AI概念股走勢。只是要留意端午連假後，恐有利多出盡的變盤風險，預估加權指數短線仍維持區間震盪，在21600點附近有回檔壓力。萬寶投顧公司副總錢冠州認為，會變成是一個區間操作，要往上賣一點，往下真的打下來，可以去做一個低接的部分，持股比例來講，可以留部分現金，可能五成五成，或是保守一點可能三、四成的股票。像是台幣升值概念股，資產、觀光類股，分析師都點名可以留意，同時大盤後市變數仍多，包含川普關稅變數恐怕再起，以及台積電跟美國商務部的半導體關稅攻防，建議選股不選市，保留部分現金靈活操作。台北／綜合報導　|https://news.ttv.com.tw/news/11405260003200W|https://cdn.ttv.com.tw/manasystem/FileData/News/d1ccdddd-306d-41b7-87c8-78e1e311a30b.jpg|True
財經_20250617_44|2025-05-26|財經|限空令解除！台股一度下跌近百點 台積電跌9元|長達一個多月的限空令今（26）天解除，加上美國總統川普一度對歐盟揚言祭出50%高額關稅，即便今天改口要延長到7/9，但還是造成市場震盪，台股也面臨壓力測試，開盤指數下跌74.6點，隨後一度下跌近百點，權值股台積電一開盤就下跌9元，觸及975元，鴻海、聯發科也紛紛走跌。專家提醒，面對川普關稅政策威脅再起，台股限空令退場，預期短線波動將會加劇，再次考驗多頭信心。台視新聞／綜合報導 |https://news.ttv.com.tw/news/11405260009900A|https://cdn.ttv.com.tw/manasystem/FileData/News/4e4d3c5c-16bc-4c12-9d7f-ce0b6e29ff28.jpg|True
財經_20250617_45|2025-05-24|財經|全球央行總裁年薪大評比！楊金龍「台幣300萬」僅...|中央銀行近日在臉書上分享各國央行總裁的年薪，其中，央行總裁楊金龍年薪9.9萬美元，換算新台幣約300萬元，在全球央行總裁中屬於後段班。而美國聯準會主席鮑爾年薪大約22.63萬美元，是澳洲央行總裁年薪的3分之一左右，出乎意料的結果引發網友討論。中央銀行負責國家重大金融政策，包含利率、貨幣匯率等等，不過也有許多人好奇，全球掌管金融體系的央行總裁們，薪水到底是多少？根據中央銀行公布的資料，全球央行總裁的平均年薪約為 22.89萬美元，我國央行總裁楊金龍年薪約為 9.9萬美元，約新台幣300萬元，位居末段班，還有網友直呼簡直是「央行總裁界裡的低薪族」。事實上，全球年薪最高的央行總裁，不是被公認最有權力的美國聯準會主席，而是香港金融管理局總裁余偉文，總年薪逼近130萬美元；排名第二高的是瑞士央行前總裁 Thomas Jordan，年薪約為 119.7萬美元；第三名則是澳洲央行總裁布拉克，年薪為 69.2萬美元。至於美國聯準會主席鮑爾，年薪沒外界想像中的高，落在22.63萬美元，僅是澳洲央行總裁年薪的三分之一左右。對此，亞太商工總會執行長邱達生表示，其實美國的優秀人才都去私人機構，公家機關薪水反而不是最高的。財經專家也指出，公務員薪資有落差，主要是因為各國政府編制不同，另外，越重視民主的國家，更加有可能擔心輿論壓力，在給高層官員的薪資分配上，也會有所考量。記者／林品瑄、王秋明　|https://news.ttv.com.tw/news/11405240010500I|https://cdn.ttv.com.tw/manasystem/FileData/News/0cab2c0e-ce3f-471e-acb3-68423f99887a.jpg|False
財經_20250617_46|2025-05-23|財經|國內外股市回穩！ 金管會宣布：下週一解除「限空令...|先前因為美國公布對等關稅政策，國際股市受到衝擊，我國啟動「限空令」穩定股市，而隨著近期國內外股市逐步回穩，金管會今（23）天宣布，經過審慎評估後，決定在下週一（26日）起，「恢復」每日盤中借券賣出委託數量，以及最低融券保證金成數，和放寬擔保品範圍等措施，限空令正式落幕。金管會說明，調整回復每日盤中借券賣出委託數量，每日盤中借券賣出委託數量，不超過該種有價證券前30個營業日之日平均成交數量之3%，自114年5月26日起調整回復為30%。第二，調整回復最低融券保證金成數，金管會指出，上市及上櫃有價證券之最低融券保證金成數130%，自114年5月26日起調整回復為90%。第三，金管會表示，維持多元擔保品補繳融資自備款或融券保證金差額措施，並朝常態化方向研議相關配套。金管會說明，觀察上述3項暫行措施實施迄今，已發揮預期效果，有效減緩投機性放空交易及證券市場非理性賣壓，投資人持股信心亦已逐漸恢復，台股及國際股市均趨於緩和穩定，因此調整相關措施，回歸市場機制。|https://news.ttv.com.tw/news/11405230002900W|https://cdn.ttv.com.tw/manasystem/FileData/News/43a4a260-b198-44f3-861e-c59480e38681.jpg|False
財經_20250617_47|2025-05-23|財經|旋風來台8天行程滿檔！黃仁勳今早離台　下一步動向...|輝達執行長黃仁勳結束8天7夜快閃行程，今（23）日早上9點多從松山機場起飛離台。一大早就有不少媒體粉絲在他下榻的飯店守候，黃仁勳與妻子、女兒大約8：40一起步出飯店，接著便幫粉絲簽名，他表示「這次來台灣很開心看到大家，這是一段很棒的旅程！」也對台灣的美食與人情味充滿不捨，他承諾明年過年或是輝達台灣分公司尾牙時會再回來！在動身前往機場時，黃仁勳依舊貼心準備紅包，犒賞給飯店等等人員，而松機這邊也是大批媒體粉絲駐守，即使趕時間，他也一一幫大家簽名留影。至於黃仁勳下一站要去哪，據了解他在瑞典有輝達的商務行程，因此他極有可能會先在香港轉機後，再前往瑞典。|https://news.ttv.com.tw/news/11405230000200W|https://cdn.ttv.com.tw/manasystem/FileData/News/42278258-11a2-46c4-913e-fed6f3778530.jpg|True
財經_20250617_48|2025-05-23|財經|黃仁勳今離台　離台前夕雨夜再訪私廚嘆遺憾未見「F...|輝達（NVIDIA）執行長黃仁勳今（23）日上午搭機離開台灣，為期8天的旋風訪台行程正式劃下句點。離台前夕，黃仁勳昨日晚間現身台北一家獲選「500盤」的私房餐廳用餐，期間一度暴雨，黃仁勳見粉絲、媒體冒雨守候，特別提著整袋便當親自走到門口發送，笑稱「這是特製菜」，還用台語大讚「他炒得有夠好吃」，展現親民又風趣的一面。黃仁勳這次為期8天的訪台行程期間，密集拜會科技夥伴、發表主題演說，所到之處話題不斷。而在台灣的最後一夜，黃仁勳則選擇二訪台北大安區一家獲選「500盤」的私房餐廳，與團隊餐敘合影，氣氛溫馨。返美前晚餐吃「500盤名店」 黃仁勳嘆...沒逛到夜市黃仁勳坦言，這趟行程唯一的遺憾，就是沒能去他最喜歡的夜市，「唯一難過的是我沒辦法去逛夜市，我如果去，人太多了，沒辦法走進去，你們知道，就是Fruit lady。」一句話點出台灣夜市記憶，也讓外界見識他對在地文化的熟悉與親切。攜手台積電、鴻海建AI工廠 黃仁勳讚：台灣電子製造業非常強大回顧此行，黃仁勳強調十分滿意，並透露目前正與鴻海、台積電等台灣夥伴合作建設AI工廠，形容這是「重要投資」，也再次肯定台灣在全球供應鏈中的戰略地位。他表示：「台灣是一個在電子製造領域非常強大的地區，擁有製造PC、電腦和晶片的能力。輝達可以利用科技與自動化技術，來放大台灣有限的人力資源，機器人技術就在這裡。」黃仁勳此行人氣依舊不減，從抵台到離境，每個公開場合幾乎都成為焦點。不論是談AI未來，還是送便當的暖心舉動，都為這趟訪問增添濃濃人情味，也再次展現輝達與台灣密切的產業連結。台北／王孜筠、黃聖權　|https://news.ttv.com.tw/news/11405220043800N|https://cdn.ttv.com.tw/manasystem/FileData/News/7a35652a-d222-4ed2-a7f2-e0ef41bca608.jpg|True
財經_20250617_49|2025-05-22|財經|行程滿檔太累？黃仁勳公司大廳閉目養神 沒找「fr...|輝達執行長黃仁勳來台參加台北國際電腦展，每天都是馬不停蹄的鐵人行程，離台前最後一天，不到九點又進輝達內湖分公司工作，中午到公司附近吃牛肉麵，粉絲要拍照簽名也幾乎來者不拒，半小時後又再趕回公司，他坦言真的有點累，很多工作要做，而他也被媒體捕捉到在公司大廳閉目養神的畫面。簡單用餐急忙回公司！ 黃仁勳嘴裡喊累仍親切簽名合照黃仁勳來台一個禮拜，公開、私人行程滿檔，今天一早就進公司，中午現身公司附近牛肉麵店，雖然只簡單用餐半小時，就急著趕回辦公室回去工作，但面對蜂擁而至的粉絲們，拍照簽名都盡量滿足，還拿著花生糖大方分送給現場民眾，一樣很親民，但眼神已經明顯露出疲態，坦言「今天有點累」。真的有累到，因為黃仁勳在輝達總部大廳還被捕捉到閉目養神的畫面，但再累，美食當前仍敵不住誘惑，用餐前他還先到附近買了水煎包、花生糖和水果。黃仁勳都吃「半筋半肉牛肉麵」 每訪都包大紅包牛肉麵店老闆哥哥表示，這是他第三次來這邊，他都點半筋半肉麵，沒有換過，老闆也讚他每一次都很好客，都會包一個大紅包給他們；而花生糖老闆也說第一次遇到黃仁勳，跟他合照、都說台語，他講得很好。黃仁勳23日一早就要離台，這回來台還沒去夜市找fruit lady，他表示很想去，但太多人了，如果去了會有很多人。名氣越來越大，想低調逛夜市看來都成奢侈，黃仁勳來台一週鐵人行程即將畫上句點。台北／劉芝宇、黃明聖、林秉州　|https://news.ttv.com.tw/news/11405220032500L|https://cdn.ttv.com.tw/manasystem/FileData/News/52bef5b9-d4b9-4cfd-95a1-bf2a3c2f7654.jpg|True
財經_20250617_50|2025-05-22|財經|川普稅改掀美債拋售 30年期殖利率飆破5%|美國總統川普（Donald Trump）的減稅法案，加上美債才剛遭到降評，市場擔憂美國預算赤字恐怕再增加數兆美元，促使指標的美國十年期公債殖利率升破4.5%，美國三十年期公債殖利率也飆破5%。專家認為，後續包含聯準會降息時間，美國債務上限進展，都會持續影響美債殖利率，以及美元資產出走潮是否進一步擴大。降評效應 20年期美債標售得標利率也逾5%國際信評機構穆迪（Moody's）摘除美國主權信用AAA等級，市場對美國財政前景的擔憂持續擴大，導致美債殖利率狂飆，十年期美債殖利率升至4.5 %，創三個月新高；三十年期美債殖利率更升破5%，是一年半以來的新高。市場對美國長天期公債殖利率攀升預期越來越強，押注十年期美債殖利率飆破5%的部位，更不斷擴大。國泰世華銀行首席經濟學家林啟超分析，「美中的貿易狀況，會導致市場上認為，景氣往硬著陸風險減低，那當然它也會讓聯準會，急迫降息的機率，變得比較小一點，川普總統最近的預算案，又大又美的預算案，會讓市場上擔憂赤字在未來的幾年都無法改善。」減稅案引爆赤字憂慮 美元指數再度跌破100美債遭降評後，首場20年期美債標售結果慘淡，得標利率一年多以來首次突破5%，顯示需求疲弱，專家預期，美債殖利率短線仍會在高檔震盪，尤其川普減稅法案，恐怕讓預算赤字擴大，持續削弱美債需求，進一步加速美元資產出走潮，目前美元指數也再度跌破100大關。美債ETF遭殃 外媒:台灣散戶5月大虧11~12%雖然專家認為，短線還沒有更大的風險，後續仍要觀察美國何時降息，以及美國債務危機是否和緩，另一方面，本就疲弱的美債ETF走勢也再度蒙上陰影，外媒更指出，我國債券ETF散戶，5月平均大虧11%~12%。統一期貨投資顧問部協理廖恩平表示，「尤其是在長債的部分，它的波動性會更大，所以影響會比較深一些，但如果你真的是中長線，純粹以領息為主要目的的投資人來看，我認為暫時還不需要，過度的擔憂只是你如果，要去買進的時候，可能要把你的步調，拉得更慢更長一點。」不過，專家也點出，即便對等關稅只有10%，下半年對景氣仍有一定影響，屆時聯準會還是會面臨降息壓力，美債ETF也可能有反彈空間。台北／綜合報導　|https://news.ttv.com.tw/news/11405220025200F|https://cdn.ttv.com.tw/manasystem/FileData/News/215a3fac-408c-4d47-8022-635bab116dd5.jpg|False
財經_20250617_51|2025-05-22|財經|COMPUTEX最後日開放參觀！護國神「乖」聯名...|號稱能守護電腦主機平安運作的台灣傳奇零食，這回跟COMPUTEX聯名驚喜現身展場，就連國外參展廠商都慕名而來，想要帶一包好運回家，而在明（23）天就是展期最後一天，將會開放一般民眾參觀，一館和二館分別有像是結合電競熱門遊戲設計全新機殼，以及智慧穿戴布局，都是不能錯過的亮點。科技吉祥物「綠乖乖」搶手 COMPUTEX各國新創齊聚一堂PKCOMPUTEX展期進入第三天，越來越多人手上拿著號稱「台灣科技玄學」的綠乖乖，可以守護主機平安運作，且配合此次展會推出聯名款「AI NEXT」，美國參展廠商笑說有聽說這個零食，意思代表「表現的很好」，可以放在伺服器IT設備，確保運作一切正常，最好要放一個在電腦上面；日本參展廠商也說這很不錯，會放在電腦旁邊。來參展的外國廠商都覺得乖乖文化既驚奇又有趣，隨著COMPUTEX展期進入倒數，5月23日將是最後一天，將會開放一般民眾購票參觀，而不能錯過的展場亮點有像是位在1館的電腦機殼設計，採用電競市場最熱門的三A遊戲大作《黑悟空》，用精細的雕刻藝術以及中國神話元素，搭配七彩散熱風扇，吸引不少玩家的目光。輕到無感！「指尖上的AI助理」全天候健康追蹤另外，還有玫瑰金的戒指僅2.9公克，非常輕量，可以測量心跳、血氧甚至是壓力指數，運動時就可以帶著，它更支援24種運動模式，不管是爬山或潛水，都能透過AI提供個人化的健康建議，讓使用者及時了解自己的身體狀況。而在2館還有創新與新創展區，可以看到比利時、巴西、法國、澳洲等10個國家籌組國家館，共同展現全球新創動能，聚焦AI、綠色科技、智慧移動等領域，為科技產業注入更多合作契機與創新商機。台北／黃靖棻、林家弘　|https://news.ttv.com.tw/news/11405220025000N|https://cdn.ttv.com.tw/manasystem/FileData/News/a5f9c4c8-850f-48e7-914a-d56bdaa79369.jpg|True
財經_20250617_52|2025-05-22|財經|AI基建崛起 黃仁勳預言：GPU將取代石油|輝達執行長黃仁勳旋風來台，所到之處都是焦點，而他在昨（21）日舉辦GTC全球媒體問答會，會議中他談到，「我們正站在新一輪工業革命的門口，而這次，關鍵資源不再是石油，而是GPU」，黃仁勳預言，GPU將取代石油，成為外交與產業的新武器，此外他也提到「機器人」，將成為科技業新顯學，將是未來經濟的核心。須擁有AI產業系統 黃：對台灣表現充滿信心黃仁勳此趟來台行程滿檔，21號在GTC全球媒體問答會上，直言輸出GPU，也就是AI圖形處理器，就是輸出標準，輸出平台以及生態系，未來全球產業重組核心不再只是供應鏈，而是「運算鏈」，他舉例像是傳統能源出口國沙烏地阿拉伯、阿聯酋、加拿大與印尼等都正在轉型為AI運算輸出基地，就是因為這些國家有大量廉價能源與土地資源。黃仁勳認為未來不再出口石油，而是輸出AI算力，預言GPU將取代石油成為外交與產業的新武器。黃仁勳表示，「台灣應該要發展人工智慧產業，來服務在地所有產業，像是醫療公司、工業、製造業，當然還有半導體公司、教育以及整個社會。這是一個新的開始，我對台灣的表現有信心。」與AI深度融合 黃：機器人是未來經濟核心除了GPU，黃仁勳也提到「機器人」將是未來經濟的核心。隨著AI與機器人深度融合，全球經濟結構勢必重新被定義。這次再度訪台，黃仁勳談AI、談未來趨勢，所造訪的每個地方、每一句話都成為關注焦點。台北／綜合報導　|https://news.ttv.com.tw/news/11405220012700I|https://cdn.ttv.com.tw/manasystem/FileData/News/e9778db0-4145-446d-a7d9-5860fa9e5fba.jpg|True
財經_20250617_53|2025-05-21|財經|海外總部設台灣不怕地緣政治風險？黃仁勳妙回：只是...|輝達執行長黃仁勳今（21）天接受全球媒體訪問，針對美國對中國的H20晶片管制，黃仁勳直言，這是錯誤政策，另外被問到在台灣設立海外總部，難道不怕地緣政治的風險嗎？黃仁勳幽默表示，只是因為現在的辦公室不夠大，需要更多椅子；而他中午帶著家人造訪四平商圈知名豬腳店，現場大量粉絲搶簽名，一度引發混亂。國民爸爸來了！ 黃仁勳訪豬腳店 粉絲暴動搶簽名親切跟用餐民眾打招呼，黃仁勳今天再度開啟美食地圖模式，中午帶著家人造訪四平商圈知名豬腳店，只是才剛走出店門口，馬上引起騷動，現場粉絲搶著簽名拍照，一度發生推擠。美管制H20晶片出口中國！黃仁勳直言：錯誤政策大啖美食前，黃仁勳剛結束全球媒體記者會，被問到美國對中國實施的H20晶片管制，黃仁勳直言「這是一個錯誤政策」，他指出約4年前拜登時期，輝達在中國的市佔率接近95%，現在腰斬只有50%，然而中國擁有全世界一半的AI研究人員，美國管制政策反而激勵中國加速自主發展動力。此外，黃仁勳更提及要在台灣建造AI超級電腦的動機，他認為台灣應該要發展人工智慧產業，來服務在地所有產業，這是一個全新的開始，他對台灣的表現充滿信心。黃仁勳這次來台，外界也高度關切在台灣設立海外總部，難道不怕地緣政治風險？黃仁勳妙答，在台灣設立新辦公室真的是因為輝達在台灣30年，已經成長到現在辦公室不夠大，需要更多椅子，他更幽默表示，已經迫不及待看到媒體會以「NVIDIA CEO說他需要更多椅子」這個新聞標題。黃仁勳出席AI論壇！ 妻子Lori排隊「扛回3袋粽子」而原本傳出，黃仁勳下午會現身台北電腦展，但最後委由老婆、女兒出席，為電源供應器大廠台達電站台，本尊則參加另一場AI論壇，遠東集團董事長徐旭東也受邀，證實同場黃仁勳。此次黃仁勳來台行程超級滿，家人巧妙扮起分身，還去外帶每回必買的粽子，一舉一動都引發關注。台北／林品瑄、黃聖權、甘而棣　|https://news.ttv.com.tw/news/11405210030900L|https://cdn.ttv.com.tw/manasystem/FileData/News/13e81e77-0c33-425d-b0e5-13e487f791b6.jpg|True
財經_20250617_54|2025-05-21|財經|強調台灣應有屬於自己AI產業　黃仁勳：對台表現充...|輝達執行長黃仁勳今（21）天接受全球媒體訪問，針對美國對中國的H20晶片管制，黃仁勳直言「這是錯誤政策」，美國限制出口，反而會激勵中國自主發展的動力。另外，他也分享要在台灣建造AI超級電腦的動機，是因為他認為台灣應該要有屬於自己的AI產業，來服務當地產業。美對中AI晶片出口管制　黃仁勳：政策錯誤輝達執行長黃仁勳一身標配黑色皮衣，出席全球媒體記者會，直球對決媒體所有提問，對於美國政府對中國實施的H20晶片管制，黃仁勳直言「這是錯誤政策」。他指出大約在4年前的拜登時期，輝達在中國的市佔率接近95％，現在腰斬只有50％，還要以更低的價格售出，使輝達失去一堆營收。黃仁勳也強調，中國擁有全世界50％的AI研究人員，能源和政府支持也足夠，像DeepSeek就是個非常出色的產品，美國管制政策，反而激勵中國加速自主發展的動力。唯一能維持台、中、美的CEO　黃仁勳：大家一起成功而被外界認為是唯一能夠同時維持台灣、中國與美國市場的CEO，黃仁勳坦言自己並沒有做什麼特別的事，「重要的是希望我們的合作夥伴能成功、整個產業都能成長，我們開發的技術有能力讓人們更加團結，希望人們能夠取得這項技術、理解它，大家可以一起成功」。黃仁勳估計，未來一年AI相關市場規模可達500億美元，如果輝達無法參與，不僅美國會錯失賺錢機會，產業鏈也會失去平衡。另外，黃仁勳認為台灣應該建立自己的AI產業，來服務在地所有產業，包括醫療、工業、製造業以及半導體產業，這同時這也是一個很好的機會，讓台灣能夠投入AI研究，「這是一個全新的開始，我對台灣的表現充滿信心」，台灣扮演AI關鍵核心，未來發展指日可待！台北／林品瑄、黃聖權、黃鈺君　|https://news.ttv.com.tw/news/11405210011600I|https://cdn.ttv.com.tw/manasystem/FileData/News/253d8b4a-0b74-4338-be5d-c12c5009a577.jpg|True
